Q,A,label,,,,
세계문화사 수업  교수님?,이승준 교수님,,,,,
세계문화사 수업 학점?,2학점이야,,,,,
세계문화사 수업 강의실?,수요일 1교시 2교시는 목양관 411호이고 목요일 1교시 2교시는 목양관 403호야,,,,,
한국사상과 문화 수업 교수님?,이승준 교수님,,,,,
한국사상과 문화 수업 학점?,2학점이야,,,,,
한국사상과 문화 수업 강의실?,"수요일 3교시 4교시는 목양관 411호에서 강의하시고, 목요일 3교시 4교시는 목양관 403호에서 강의해",,,,,
미래사회와 과학기술 수업 교수님?,조용철 교수님,,,,,
미래사회와 과학기술 수업 학점?,2학점이야,,,,,
미래사회와 과학기술 수업 강의실?,온라인 수업이야,,,,,
정신건강의 이해 수업 교수님?,"박명옥 교수님, 한미현 교수님",,,,,
정신건강의 이해 수업 학점?,2학점이야,,,,,
정신건강의 이해 수업 강의실?,"박명옥 교수님은 조형관 120호에서 강의하시고, 수요일 6교시야, 한미현 교수님은 진리관 502호에서 강의하시고, 월요일 7교시 8교시야",,,,,
AI 시대의 심리학 수업 교수님?,임헌만 교수님,,,,,
AI 시대의 심리학 수업 학점?,2학점이야,,,,,
AI 시대의 심리학 수업 강의실?,"수요일 1교시 2교시는 목양관B 103호에서 강의하시고, 수요일 3교시,4교시는 목양관B 103호에서 강의해",,,,,
성경 속 명장면 프로덕션 수업 교수님?,박선미 교수님,,,,,
성경 속 명장면 프로덕션 수업 학점?,2학점이야,,,,,
성경 속 명장면 프로덕션 수업 강의실?,화요일 7교시 8교시이고 강의실은 체육관 216호에서 강의해,,,,,
사랑의 심리학 수업 교수님?,한정희 교수님,,,,,
사랑의 심리학 수업 학점?,2학점이야,,,,,
사랑의 심리학 수업 강의실?,"목요일 5교시, 6교시에서 진리동 506호에서 강의하셔",,,,,
그림으로 심리읽기 수업 교수님?,송춘의 교수님,,,,,
그림으로 심리읽기 수업 학점?,2학점,,,,,
그림으로 심리읽기 수업 강의실?,"화요일 1교시 2교시 목양관 408호, 화요일 3교시 4교시도 목양관 408호야 둘이 똑같아",,,,,
생명과 죽음의 이해 수업 교수님?,허정완 교수님,,,,,
생명과 죽음의 이해 수업 학점?,2학점이야,,,,,
생명과 죽음의 이해 수업 강의실?,"수요일 2교시 3교시는 목양관B 101호에서 강의하고, 수요일 5교시 6교시는 목양관 405호에서 강의",,,,,
인간심리와 행동 수업 교수님?,최혜란 교수님,,,,,
인간심리와 행동 수업 학점?,2학점,,,,,
인간심리와 행동 수업 강의실?,월요일 3교시 4교시에서 진리관 507호에서 강의하심,,,,,
한국문화유산의 이해 수업 교수님?,전상욱 교수님,,,,,
한국문화유산의 이해 수업 학점?,2학점이야,,,,,
한국문화유산의 이해 수업 강의실?,"금요일 1교시 2교시 진리관 513호이고, 금요일 3교시 4교시도 진리관 513호에서 강의해",,,,,
한국문화유산의 이해 수업 시간?,금요일 1교시 2교시 / 금요일 3교시 4교시,,,,,
인간심리와 행동 수업 시간?,월요일 3교시 4교시,,,,,
생명과 죽음의 이해 수업 시간?,허정완 교수님의 수요일 2교시 3교시랑 수요일 5교시 6교시 있어,,,,,
그림으로 심리읽기 수업 시간?,송춘의 교수님의 화요일 1교시 2교시랑 화요일 3교시 4교시 있어,,,,,
사랑의 심리학 수업 시간?,"한정희 교수님의 목요일 5교시,6교시 있어",,,,,
성경 속 명장면 프로덕션 수업 시간?,"박선미 교수님의 화요일 7교시, 8교시 있어",,,,,
AI 시대의 심리학 수업 시간?,"임헌만 교수님의 수요일 1교시, 2교시랑 수요일 3교시, 4교시 있어",,,,,
정신건강의 이해 수업 시간?,박명옥 교수님의 수요일 6교시랑 한미현 교수님의 월요일 7교시 8교시 있어,,,,,
미래사회와 과학기술 수업 시간?,조용철 교수님 강의하시는데 온라인 강의야,,,,,
한국사상과 문화 수업 시간?,"이승준 교수님의 수요일 3교시, 4교시랑 목요일 3교시 4교시 있어",,,,,
세계문화사 수업 시간?,이승준 교수님의 수요일 1교시 2교시랑 목요일 1교시 2교시 있어,,,,,
문학의 이해 수업 시간?,"권윤경 교수님은 온라인 강의이고, 문광헌 교수님은 월요일 4교시 5교시 / 임성규 교수님은  화요일 3교시야.",,,,,
청년발달과 자기이해 수업 시간?,"배라영 교수님의 월요일 2교시 3교시랑 월요일 4교시 5교시이고, 신경숙 교수님은 목요일 6교시야.",,,,,
저출산고령화 사회의 이해와 과제 수업 시간?,"조은미 교수님의 수요일 4교시, 5교시랑 수요일 6교시 7교시 있어..",,,,,
인간과 윤리 수업 교수님?,황보갑 교수님,,,,,
인간과 윤리 수업 학점?,2학점,,,,,
인간과 윤리 수업 강의실?,"수요일 2교시 3교시는 목양관B 104호이고, 수요일 4교시 5교시도 목양관B 104호야",,,,,
인간과 윤리 수업 시간?,황보갑 교수님의 수요일 2교시 3교시랑 수요일 4교시 5교시있어.,,,,,
현대인의 삶과 철학 수업 교수님?,최한빈 교수님,,,,,
현대인의 삶과 철학 수업 학점?,2학점,,,,,
현대인의 삶과 철학 수업 강의실?," 화요일 2교시, 3교시는 목양관 405호에서 강의해",,,,,
현대인의 삶과 철학 수업 시간?,최한빈 교수님의 화요일 2교시 3교시 수업이야.,,,,,
문화인류학의 이해 수업 교수님?,윤영조 교수님 이랑 이선우 교수님,,,,,
문화인류학의 이해 수업 학점?,2학점이야,,,,,
문화인류학의 이해 수업 강의실?,"윤영조 교수님이 강의하시는데 목요일 3교시 4교시는 본부 203호에서 강의하시고, 화요일 3교시 4교시는 예술관 317호에서 강의하시고, 목요일 5교시 6교시는 본부 302호에서 강의해. 그리고 자료에서는 이선우 교수님 강의실 내용과 시간이 없어.",,,,,
문화인류학의 이해 수업 시간?,"윤영조 교수님밖에 자료가 없어 이선우 교수님은 몰라.. 윤영조 교수님의 목요일 3교시 4교시, 화요일 3교시 4교시, 목요일 5교시 6교시",,,,,
동양철학의 이해 수업 교수님?,"이승원 교수님, 민경삼 교수님",,,,,
동양철학의 이해 수업 학점?,2학점이야,,,,,
동양철학의 이해 수업 강의실?,"이승원 교수님 강의실은 진리 304호, 민경삼 교수님은 본부 218호",,,,,
동양철학의 이해 수업 시간?,"이승원 교수님은 월요일 6교시, 민경삼 교수님은 월요일 3교시",,,,,
서양철학의 이해 수업 교수님?,최한빈 교수님,,,,,
서양철학의 이해 수업 학점?,2학점이야,,,,,
서양철학의 이해 수업 강의실?,수요일 2교시 3교시 강의는 목양관 308호이고 화요일 5교시 6교시도 목양관 308호야,,,,,
서양철학의 이해 수업 시간?,최한빈 교수님의 화요일 5교시 6교시랑 수요일 2교시 3교시 있어,,,,,
인문학과의 만남 수업 교수님?,강태평 교수님,,,,,
인문학과의 만남 수업 학점?,2학점이야,,,,,
인문학과의 만남 수업 강의실?,진리관 310호야,,,,,
인문학과의 만남 수업 시간?,"강태평 교수님의 수요일 8교시, 9교시야",,,,,
고전산책 수업 교수님?,"류영하 교수님, 권윤경 교수님",,,,,
고전산책 수업 학점?,2학점이야,,,,,
고전산책 수업 강의실?,"류영하 교수님 수업은 수요일 4교시, 5교시 목양관 501호이고 수요일 6교시,7교시도 목양관 501호야 그리고 권윤경 교수님 수업은 본부 719호야",,,,,
고전산책 수업 시간?,류영하 교수님은 수업 시간이 수요일 4교시 5교시랑 6교시 7교시 있고 권윤경 교수님은 수요일 4교시 있어,,,,,
언어와 문화간 의사소통 수업 교수님?,"배진영 교수님, 이남희 교수님",,,,,
언어와 문화간 의사소통 수업 학점?,2학점이야,,,,,
언어와 문화간 의사소통 수업 강의실?,배진영 교수님의 수업강의실은 본부동 218호이고 이남희 교수님 수업 강의실은 본부동 212호야,,,,,
언어와 문화간 의사소통 수업 시간?,"배진영 교수님 수업 시간은 수요일 7교시 8교시이고, 이남희 교수님 수업 시간은 화요일 7교시, 8교시야",,,,,
포스트휴먼시대와 인간 수업 교수님?,김완종 교수님,,,,,
포스트휴먼시대와 인간 수업 학점?,2학점이야,,,,,
포스트휴먼시대와 인간 강의실?,온라인 수업이라 강의실이 없어도 돼,,,,,
포스트휴먼시대와 인간 수업 시간?,온라인 수업이라서 시간은 딱히 안 정해도 돼 실시간이 아니라 주말에 들어도 상관 없지 1주에만 들어야해.,,,,,
전쟁과 무기체계 수업 교수님?,"황선남 교수님, 이성복 교수님",,,,,
전쟁과 무기체계 수업 학점?,2학점이야,,,,,
전쟁과 무기체계 수업 강의실?,"황선남 교수님 수업 강의실은 본부동 708호이고, 이성복 교수님 수업 강의실은 본부동 702호야",,,,,
전쟁과 무기체계 수업 시간?,"황선남 교수님 수업시간은 화요일 3교시 4교시이고, 이성복 교수님 수업시간은 화요일 3교시 4교시 똑같아 시간이 같아서 신중해야겠다",,,,,
지구의 탐구 수업 교수님?,윤정희 교수님,,,,,
지구의 탐구 수업 학점?,2학점,,,,,
지구의 탐구 수업 강의실?,온라인 수업이라 강의실이 필요없징,,,,,
지구의 탐구 수업 시간?,온라인 수업이라서 시간은 딱히 안 정해도 돼 실시간이 아니라 주말에 들어도 상관 없지 1주에만 들어야해.,,,,,
자연과 인간 수업 교수님?,전인수 교수님,,,,,
자연과 인간 수업 학점?,2학점,,,,,
자연과 인간 수업 강의실?,전인수 교수님 수업 강의실 진리동 508호네,,,,,
자연과 인간 수업 시간?,전인수 교수님 수업 시간은 화요일 5교시 6교시야.,,,,,
천문학과 우주의 이해 수업 교수님?,정연철 교수님,,,,,
천문학과 우주의 이해 수업 학점?,2학점이야,,,,,
천문학과 우주의 이해 수업 강의실?,"정연철 교수님 수업 강의실은 수요일 2교시 3교시는 본부 203호이고, 수요일 5교시 6교시도 본부동 203호야.",,,,,
천문학과 우주의 이해 수업 시간?,정연철 교수님 수업 시간은 수요일 2교시 3교시랑 수요일 5교시 6교시 있어,,,,,
환경과 기술 수업 교수님?,전인수 교수님,,,,,
환경과 기술 수업 학점?,2학점,,,,,
환경과 기술 수업 강의실?,전인수 교수님 수업 강의실은 진리관 508호야,,,,,
환경과 기술 수업 시간?,"전인수 교수님 수업 시간은 수요일 5교시, 6교시야.",,,,,
4차 산업혁명의 이해 수업 교수님?,이용태 교수님,,,,,
4차 산업혁명의 이해 수업 학점?,2학점,,,,,
4차 산업혁명의 이해 수업 강의실?,"이용태 교수님 수업 강의실은 수요일 2교시는 본부동 315호이고, 수요일 3교시도 본부동 315호야 ",,,,,
4차 산업혁명의 이해 수업 시간?,이용태 교수님 수업 시간은 수요일 2교시랑 3교시 이렇게 2개 있어,,,,,
생명의 신비 수업 교수님?,문성채 교수님,,,,,
생명의 신비 수업 학점?,2학점이야,,,,,
생명의 신비 수업 강의실?,"문성채 교수님 수업 강의실은 월요일 5,6 교시는 본부동 203호이고, 월 7,8교시도 본부동 203호로 똑같아",,,,,
생명의 신비 수업 시간?,"문성채 교수님 수업시간은 월요일 5,6교시랑, 월요일 7,8교시 있어",,,,,
보건학 수업 교수님?,박혜원 교수님,,,,,
보건학 수업 학점?,2학점이야,,,,,
보건학 수업 강의실?,박혜원 교수님 수업 강의실은 진리관 404호야,,,,,
보건학 수업 시간?,"박혜원 교수님 수업 시간은 수요일 6,7교시야.",,,,,
인공지능 수업 교수님?,"학기마다 교수님이 다르셔… 이번학기는 홍경호 교수님, 빈상도 교수님이셔.",,,,,
인공지능 수업 학점?,3학점이야,,,,,
인공지능 수업 강의실?,본부동 320호야,,,,,
인공지능 수업 시간?,"목요일 6,7,8 교시",,,,,
한국 역사와 문화 전반을 배우고 싶은데 어떤 강의가 있어?,이승준 교수님의 '한국사상과 문화'가 기초 다지기 좋아.,,,,,
고전 텍스트 중심 인문학 강의 듣고 싶은데 추천해줘,권윤경 교수님의 '고전산책'이 깊이 있게 공부할 수 있어.,,,,,
언어와 문화가 어떻게 연결되는지 배우고 싶어,배진영 교수님의 '언어와 문화간 의사소통'을 추천해.,,,,,
의사소통과 언어 차이 연구하는 수업 없어?,이남희 교수님의 '언어와 문화간 의사소통'도 좋은 선택이야.,,,,,
포스트휴먼 이론 배우고 싶은데 강의 있어?,김완종 교수님의 '포스트휴먼시대와 인간'을 들어봐.,,,,,
인류 보존이나 문화유산 관련 내용 배우고 싶어,정수환 교수님의 '인류공동유산의 이해와 보존'이 적합해.,,,,,
전쟁 기술이나 무기 체계에 관심 많아,황선남 교수님의 '전쟁과 무기체계'가 흥미로워.,,,,,
과학을 교양으로 쉽게 배우고 싶은데 뭐 들을까?,윤정희 교수님의 '지구의 탐구'가 쉬운 편이야.,,,,,
자연과 인간의 관계에 대한 강의 있어?,전인수 교수님의 '자연과 인간'을 추천해.,,,,,
우주나 별자리 배우고 싶은데 어떤 수업?,정연철 교수님의 '천문학과 우주의 이해'가 딱이야.,,,,,
한국사 흐름 쉽게 배우고 싶은데 어떤 수업 있어?,이승준 교수님의 '한국사상과 문화'가 전체 흐름 잡기 좋아.,,,,,
우리 문화의 기원 같은 거 배우고 싶은데?,전상욱 교수님의 '한국문화유산의 이해' 추천해.,,,,,
동양사상 기초로 배우는 교양 있어?,이승원 교수님의 '동양철학의 이해'가 입문자에게 딱이야.,,,,,
