리뷰내용,평점,학기,전공트랙,과목코드,과목명,교수명,강의ID
"교수님 항상 10분정도 늦으심
출석 너그러운 편
시험은 공부하는 만큼 나옴 크게 어렵지 않음
수업은 피피티로 설명해주시는데
조금 지루할 순 있음 그래도 친절하게 설명해주심
과제 아예 없었음",,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
"그냥 딱 열심히 하면 점수 따가는 과목
나쁘지않다",,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
내가 이걸 뭘 들었는지 모르겠네 그냥 열심히 한만큼 성적 나오는 느낌?,,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
ㅎㅎㅎ 전공치고 괜찮은 수업임 성적 공부한 대로 나옴,,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
진도그냥 쭉쭉 나감 하번 놓치면 못 따라옴 수업 늦게시작하고 일찍끝내줌 개꿀이긴함,,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
"학점 잘 주심
시험도 공부하면 쉽게 술술 풀림
과제 딱 한 번 있음
출석 꼬박꼬박하고 시험만 잘 풀면 A이상 받음",,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
들을만 한 수업입니다. 설명도 자세히 잘 해주시고 분위기도 좋슴니다.,,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
기초답게 누구나 이해할 수 있도록 쉽게 따라올 수 있게 가르쳐주십니당,,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
"C언어 기초부터 잡고 싶으면 김귀정 교수님꺼 들으세요! 
밑에 강의평 처럼 수업시간 5~10분 정도 늦으시고 빨리 끝내주십니다.
진도는 한권을 다 끝내지는 못하십니다,,
과제는 딱 한번 있고
시험은 중간 한번 기말 한번인데
중간은 진짜진짜 쉽고 기말에서 아마 많이들 갈릴것 같아요

공부 조금이라도 하시면 아마 학점 잘 가져갈 수 있을거라 생각합니다 
컴공 교수님들이 다 그러신건지는 모르겠는데 대부분 다 학점 후하게 주시니까 열심히들 하세요!",,,알수없음,0367007,C언어프로그래밍,김귀정,1646500
정말 기초적인 내용 배웁니다 파이썬 처음하는데 나쁘지 않았고 시험 2번에 발표한번이랑 프로젝트 있었는데 시험도 그닥 어렵진 않고 발표도 부담 안가져도 되고 프로젝트도 그냥 코드 달달외우면 점수 잘 받을 수 있어요,,,알수없음,0948101,파이썬 프로그래밍,김동우,2825592
"파이썬에 대한 기초 다지는데 있어서는 적절하다고 생각합니다.
1학년이 많은데 다들 노력을 안해서 성실하게 하면 A+은 받을 수 있다고 봅니다. 과제는 없고 개인프로젝트로 맡은 주제에 대해 발표하고 동료평가+교수평가로 점수가 주어지고 중간 기말은 강의실에서 컴퓨터로 치고 중간은 쉽고 기말이 조금 더 어려웠습니다.
중간과 기말 사이에 프로젝트 평가라고 주어진 주제 내에서 하나 딱 잡고 코딩 채우는 시험도 있는데 어렵지 않습니다 
교수님이 말이 좀 어눌하다 느낄 수 있는데 병 후유증이라 이해해주셔야 합니다. 교수님 성격은 좋은 편이니 부담없이 들을 수 있습니다.
열심히 할 의지만 있다면 추천 드립니다!",,,알수없음,0948101,파이썬 프로그래밍,김동우,2825592
지금까지 제가 들었던 강의 중에서 가장 별로였던 강의였습니다. 싸강은 4주 차 때부터 올리지 않으시고 나중에 3~4개 올린 게 다입니다. 강의 방식도 설명해 주고 끝입니다. 배우는 게 전혀 없고 이 강의 글으시면 혼자 공부하셔야 하는 게 90% 정도 될 겁니다.,,,알수없음,0948102,파이썬 프로그래밍,양우석,2994820
"교수님 왜 하시는지 모르겠네요
가르칠 마음과 열정도 없어보이시고 한 학기 동안 오프라인은 항상 2시간에 온라인은 제대로 된 건 2~3번이 전부였음
진도도 너무 못 나가서 8주차 중간고사 때 결국 4주차 수업까지로만 시험 봤었던 듯
팀플이나 과제 없이 강의식 수업이라 진짜 꿀강인 건 인정
근데 배워가는 게 하.나.도 없었고 독학이나 다름없음
등록금 아까웠던 성의없는 수업",,,알수없음,0948102,파이썬 프로그래밍,양우석,2994820
"중간고사는 대면 기말고사는 비대면이었음
시험문제도 과제 내주시는 거에서 대부분 나오고 난이도도 엄청 쉬워서 변별력이 없음
시험 이후엔 피드백도 해주심
엄청 친절하시고 강의에서 다루는 내용도 어렵지 않아서 좋았음",,,알수없음,0948103,파이썬 프로그래밍,성정숙,2341364
"중간고사는 대면, 기말고사는 비대면 오픈북으로 치러졌습니다
수업 난이도가 많이 쉬운 편이라 편하게 들을 수 있으나 과제(문풀)/시험 둘 다 변별력이 없어서 학점이 갈릴 수 있어요",,,알수없음,0948103,파이썬 프로그래밍,성정숙,2341364
"판도라의 상자를 열었지만 알찼음
중간고사 대면 기말고사 비대면이였음 
공부한만큼 나옴 과제 내주시는거 잘 간직하고 있으셈
교수님 진짜 착하심 여기서 끝이 아니라 피드백도 잘 해주심
믿고 들으셈",,,알수없음,0948103,파이썬 프로그래밍,성정숙,2341364
"- 시험 : 중간(수시)고사는 대면으로 1시간 필기 시험이었고 기말고사는 원래는 대면 예정이었으나 변이로 인해 비대면 오픈북으로 1시간 실기로 치름. 시험 난이도는 하. 시험문제 모두 배운 내용안에서 똑같이 제출되었고 변형된 문제는 기말에서 한문제 있었음.

- 강의 : 비대면 녹화강의로 진행되었고 희망자에 한해서 11,12,13주차에는 대면강의를 진행하기도 했음.

- 과제 : 3번 있었고 교재에 포함되는 내용이여서 어렵지 않았음.

- 코딩을 처음 배우는 사람에게도 무리가 없을 거라고 생각되는 난이도였음. 다만 변별력이 떨어져 한문제로 학점이 많이 갈렸을 것이라고 생각됨. 개인적으로는 학점도 잘 받았고 조별과제도 없고 부담이 덜한 과목이여서 좋았음.",,,알수없음,0948103,파이썬 프로그래밍,성정숙,2341364
교수님 너무 좋으세요 ㅠㅠ 시험도 엄청 쉬웠고 과제도 배운거 다시 복습하는 식으로 내주셨다 ㅠㅠ,,,알수없음,0948103,파이썬 프로그래밍,성정숙,2341364
진짜 수업 들으면 학생들한테 맨날 짜증냄 무슨 질문만해도 짜증내고 수업도 ㅈㄴ열정없이 하면서 과제는 맨날 내줌 과제는 또 살짝 이라도 제대로 안하면 그냥 피드백도 없이 0점 줌 그냥 들으면 들을수록 스트레스 받는 수업 듣지마셈ㅇㅇ,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
학생에대한 존중이 없음 강의는 대충하면서 시험은 어려움,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
"듣지 마셈 그냥 수업 성실도 뭐 그딴 거 필요없고 시험 문제 개어렵게 내고  시험 못 보면  D, F 막 뿌림. 출석 체크 안하고 애들 안 와도 출석 다 인정해줘서 애들 수업 안 나오고 그래도 나름 열심히 듣고 했는데 시험 못 봐서 D+ 주더라 ㅋㅋ",,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
이거 들으면 그냥 독학해야됌 수업 올 때마다 후회함 오늘은 왜 들어왔지.. 맨날 1시간 듣고 나가서 혼자 공부했음,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
최악의교수 절대 듣지마셈 진짜 들을거면 다른 교수님꺼 들으셈 대학와서 스트레스 개받는다,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
절때 듣지마셈  그냥 ㅈ같음 수업을 잘하고 못하고를 떠나서 사람자체가 이상함 같은 등록금내고 전공수업 한학기 내내 스트레스 받고싶지않으면 딴교수님꺼 들으셈. 진짜 머리털 ㅈㄴ빠짐,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
교수님 자체는 너무 좋으세요 시험 문제가 어려워서 그렇지..,,,알수없음,0948104,파이썬 프로그래밍,홍경호,2341363
제발 진짜 절대절대 듣지마세요 3학년인데 여태 들었던 전공중 최악 마음에 안드는 사람은 이름 기억해뒀다가 미주치면 꼽주기도하고 성적도 그지같이 줍니다 절대 ㄴㄴㄴ,,,알수없음,0320001,인공지능,이현섭,2275602
"듣지마 그냥 도망가 
내가 이 학교 다니면서 들은 강의 중 가장 최악",,,알수없음,0320001,인공지능,이현섭,2275602
"개인적으로 시간 아까웠어요
교수님은 매번 말이 바뀌고 내용은 어려운데 설명을 차근차근 하시는 편도 아닌 것 같아요
시험은 본다고 계속 하시다가 중간은 안보고 기말만 봤어요
발표 퀄리티도 높길 바라시는 것 같은데 꽤 힘들었습니다
이해 안가는 부분들을 활용해서 발표자료를 만드는게 제일...
정말 흥미있어 하시는 분들이나 기본적인 지식이 있으신 분들 제외하고는 추천 못할 것 같아요",,,알수없음,0320001,인공지능,이현섭,2275602
"에초에 학부따리가 인공지능을 완벽히 이해하고, 다룬다?? 사실불가능함. 그런 맥락에서 이 강의는 겉핥기 만으로도 좋은 의미를 가진다, 인공지능이 뭔지, 어떻게 배워가야 할지에 대한 기초지식 이라고 보면됨, 하지만 팀프로젝트는 그렇지 않아서 기초지식에 플러스 본인이 개인적으로 얼마나 공부하냐에 따라 성적이 나올것.",,,알수없음,0320001,인공지능,이현섭,2275602
"별 하나도 아깝습니다..
처음에는 점수 걱정하지 말라더니 마지막에 말 싹 다 바꾸시고 학우들 발표하는데 몰아세우는 거 보고 진짜 아니라고 생각했습니다.

솔직히 교수님 말씀이 너무 달라서 개인적으로 자기가 눈에 띄게 잘해야 돼요.(교수님 마음에 들어야 함)",,,알수없음,0320001,인공지능,이현섭,2275602
진심 제 인생 최악의 강의였습니다. 다들 나중에 후회하지마세요,,,알수없음,0320001,인공지능,이현섭,2275602
"별1개도 아깝습니다
교수님이 무엇을 가르치는지 모르겠고
수업이 산으로 가고 애들도 다 자요
성적도 정말 안줘요
절대 듣지마세요",,,알수없음,0320001,인공지능,이현섭,2275602
"시험은 쉬운데 과제가 진짜 헬입니다..
주식 자동 매매 프로그램 만드는 것인데 학교에서 배운 파이썬 마스터 하고 계속 공부해야 만들 수 있어요..",,,알수없음,0320001,인공지능,이현섭,2275602
"교수님은 좋으심
강의 시간에는 엄청 쉬운 거 배우고 빨리 끝내주시지만 프로젝트가 너무 헬임 아무것도 안 가르쳐주시고 과제를 내주심
강의 들으면 다르겠지? ㄴㄴ절대아님 수강신청 전인 지금 상태에서 파이썬으로 주식자동매매프로그램을 설계/구현할 자신이 있는 사람만 신청하길 바람 어차피 강의 시간에 안 알려주심 알아서 해야함
파이썬을 마스터했다는 게 기본 전제고 이 과제를 위해서 모의투자도 해야되고 증권사 계좌도 만들어야됨
발표할 때 조금이라도 완벽하지 않으면 개판이다, 한 게 없다 등등 가차없이 말씀하심 여러가지로 스트레스 심함

교수님께서는 강의 내용을 어렵게 만드니 따라오는 학생이 없어서 난이도를 쉽게 바꿨다고 하시는데 그럴 거면 과제도 조금 하향조절 해주셨으면 좋겠음
이해가 안 되는 건 아니지만 너무 힘들었고
시험은 총 두 번 온라인으로 보는데 강의시간에 배운 피피티 달달 외우기만 하면 됨
여러모로 힘들었음",,,알수없음,0320001,인공지능,이현섭,2275602
"교수님은 매우 좋으심
배우는 학습도 매우 쉬움
근데 프로젝트가 하나있는데 개빡셈ㅋㅋ
실습은 배우지 않지만 나는 이미 파이썬 마스터를 해놔야 가능
수업도 항상 2시간만 하심 거의
내가 실력을 늘리고싶다면 추천..",,,알수없음,0320001,인공지능,이현섭,2275602
"개인적으로 최악이였습니다
매주 배우는 내용은 교양과목에 준하지만, 한학기동안 하는 프로젝트는 주식자동매매시스템 개발입니다 
근데 교수님은 매 학기 강의 교재, 주제를 다르게 하고계신다고 하시네요 (만약 이 사실을 안았다면 수강신청 안했을겁니다,,)
프로젝트 중간발표를 2-3번 하고, 발표 자료 ppt형식으로도 제출해야하고, 발표 중간에 교수님이 (발표 도중에 말 가로채고 말하시는) 질문도 계속 하십니다
교수님 생각보다 못하면 대놓고 티를 내시구요

(수시고사,기말고사)시험은 쉬운 편이지만 그래서 다 잘볼법한 수준입니다",,,알수없음,0320001,인공지능,이현섭,2275602
"강의때 배우는 내용은 쉽다못해 교양수준임
시험도 피피티 좀만보면 쉽게 볼수있음
시험난이도는 쉬움 근데 과제가 강의랑 너무 동떨어지고 높은 난이도임
전공 학점 채우기 용이면 나쁘진 않은데 얻어가는거랑 배워가는거 생각하면 추천안함",,,알수없음,0320001,인공지능,이현섭,2275602
